customer_id,name,signup_date,segment,region,plan_type,status,email,tenure_days,signup_month,signup_cohort,total_revenue,total_invoices,latest_invoice_date,total_tickets,avg_satisfaction_score,total_usage_count,distinct_features_used,last_product_access_date,days_since_last_access,churn_date,churn_reason,churn_risk_score
CUST_00384,Kelly Wallace,2022-01-14,SMB,West,Basic,Active,dominguezlisa@example.com,1605,2022-01,2022-Q1,2860.21,30,2024-06-01,6.0,3.6666666666666665,39.0,4.0,2024-02-25,833.0,,,45.0
CUST_00385,Karen Perez,2023-02-25,SMB,North,Enterprise,Churned,crosscurtis@example.com,1198,2023-02,2023-Q1,16565.25,17,2024-06-01,0.0,,108.0,3.0,2024-04-15,783.0,2024-06-04,Competitor,
CUST_00386,Edwin Reyes,2024-03-19,SMB,South,Enterprise,Churned,darlenebyrd@example.org,810,2024-03,2024-Q1,4082.07,4,2024-06-01,1.0,5.0,195.0,5.0,2024-04-19,779.0,2024-06-13,Support Issues,
CUST_00387,Alejandra Santos,2021-08-31,SMB,North,Pro,Active,nbell@example.net,1741,2021-08,2021-Q3,9734.99,35,2024-06-01,2.0,4.0,72.0,3.0,2024-05-22,746.0,,,20.0
CUST_00388,Tamara Jensen,2022-09-29,Mid-Market,International,Pro,Active,fheath@example.org,1347,2022-09,2022-Q3,6568.66,22,2024-06-01,2.0,4.5,81.0,3.0,2024-04-09,789.0,,,20.0
CUST_00389,Bryce Blair,2022-03-29,SMB,South,Enterprise,Churned,sylvia52@example.org,1531,2022-03,2022-Q1,26743.15,28,2024-06-01,0.0,,254.0,3.0,2023-12-19,901.0,2024-06-26,Product Gap,
CUST_00390,Bradley Tran,2024-05-25,Enterprise,West,Basic,Active,kimberly04@example.org,743,2024-05,2024-Q2,147.22,2,2024-06-01,4.0,3.5,38.0,3.0,2023-08-06,1036.0,,,30.0
CUST_00391,Katrina Adkins,2022-03-24,SMB,West,Enterprise,Active,debbie37@example.com,1536,2022-03,2022-Q1,25504.19,28,2024-06-01,3.0,3.3333333333333335,134.0,2.0,2024-03-02,827.0,,,20.0
CUST_00392,Jonathan Wheeler,2023-12-13,SMB,West,Pro,Active,hatfieldsarah@example.org,907,2023-12,2023-Q4,2339.29,7,2024-06-01,0.0,,92.0,2.0,2024-03-25,804.0,,,20.0
CUST_00393,Ryan Fisher,2021-05-07,SMB,East,Basic,Active,kathrynbest@example.org,1857,2021-05,2021-Q2,3544.53,38,2024-06-01,1.0,3.0,43.0,4.0,2023-11-06,944.0,,,30.0
CUST_00394,Austin Baker,2021-12-03,SMB,East,Basic,Active,livingstonstacy@example.com,1647,2021-12,2021-Q4,2969.32,31,2024-06-01,1.0,4.0,51.0,4.0,2023-11-06,944.0,,,30.0
CUST_00395,Lori Mason,2024-04-09,SMB,North,Basic,Active,zhenderson@example.org,789,2024-04,2024-Q2,291.9,3,2024-06-01,1.0,4.0,36.0,3.0,2024-05-09,759.0,,,30.0
CUST_00396,Kimberly Hernandez,2021-09-28,SMB,North,Pro,Active,collinswilliam@example.org,1713,2021-09,2021-Q3,9571.9,34,2024-06-01,3.0,3.3333333333333335,230.0,6.0,2024-03-08,821.0,,,20.0
CUST_00397,Brittney Murphy,2022-09-24,SMB,East,Basic,Active,collinssamuel@example.org,1352,2022-09,2022-Q3,2158.16,22,2024-06-01,1.0,4.0,71.0,4.0,2023-12-15,905.0,,,30.0
CUST_00398,Brandon Hamilton,2024-03-30,Mid-Market,West,Enterprise,Churned,dsalazar@example.com,799,2024-03,2024-Q1,3766.09,4,2024-06-01,0.0,,85.0,2.0,2024-02-23,835.0,2024-06-02,Product Gap,
CUST_00399,Mary Thompson,2021-05-04,Mid-Market,East,Pro,Active,zimmermanjacqueline@example.org,1860,2021-05,2021-Q2,10953.369999999999,38,2024-06-01,2.0,4.0,136.0,4.0,2024-05-10,758.0,,,20.0
CUST_00400,Gregory Holmes PhD,2023-04-18,Enterprise,North,Enterprise,Active,gary24@example.net,1146,2023-04,2023-Q2,15510.86,15,2024-06-01,4.0,3.3333333333333335,196.0,4.0,2024-05-18,750.0,,,20.0
CUST_00401,Patricia Johnson,2023-05-11,Enterprise,West,Pro,Active,enelson@example.com,1123,2023-05,2023-Q2,3854.96,14,2024-06-01,2.0,3.0,111.0,4.0,2024-05-11,757.0,,,20.0
CUST_00402,Laura Jones,2023-02-13,SMB,International,Pro,Active,ddixon@example.com,1210,2023-02,2023-Q1,5202.82,17,2024-06-01,1.0,4.0,119.0,5.0,2024-03-17,812.0,,,20.0
CUST_00403,Carol Moore,2022-12-14,SMB,East,Pro,Churned,shannonemily@example.org,1271,2022-12,2022-Q4,5399.32,19,2024-06-01,0.0,,80.0,3.0,2024-04-01,797.0,2024-06-23,Competitor,
CUST_00404,Jordan Williams,2022-04-02,SMB,North,Basic,Active,sanchezthomas@example.com,1527,2022-04,2022-Q2,2486.02,27,2024-06-01,2.0,3.0,76.0,5.0,2023-12-04,916.0,,,30.0
CUST_00405,Cassidy Horne,2024-01-21,SMB,East,Enterprise,Active,tranrobin@example.net,868,2024-01,2024-Q1,5676.41,6,2024-06-01,2.0,4.0,160.0,2.0,2024-03-22,807.0,,,20.0
CUST_00406,Courtney Wright,2021-11-14,Mid-Market,East,Basic,Active,joseph19@example.com,1666,2021-11,2021-Q4,3111.3,32,2024-06-01,2.0,3.5,39.0,3.0,2024-03-15,814.0,,,30.0
CUST_00407,Michael Williams,2023-05-09,SMB,North,Pro,Active,lindajarvis@example.com,1125,2023-05,2023-Q2,4013.36,14,2024-06-01,2.0,4.5,166.0,6.0,2024-01-28,861.0,,,20.0
CUST_00408,John Campbell,2021-05-18,SMB,North,Enterprise,Churned,mark87@example.org,1846,2021-05,2021-Q2,38024.17,38,2024-06-01,0.0,,292.0,4.0,2024-01-23,866.0,2024-06-14,Price,
CUST_00409,Eddie Mueller,2021-04-10,Enterprise,West,Pro,Active,stevenvargas@example.com,1884,2021-04,2021-Q2,10989.27,39,2024-06-01,2.0,3.5,76.0,2.0,2023-09-24,987.0,,,20.0
CUST_00410,Dr. Morgan Payne PhD,2021-04-26,Enterprise,East,Pro,Active,adamortiz@example.org,1868,2021-04,2021-Q2,11183.56,39,2024-06-01,3.0,3.6666666666666665,159.0,6.0,2024-04-22,776.0,,,20.0
CUST_00411,Makayla Steele,2024-03-25,SMB,International,Basic,Active,tapiaaaron@example.net,804,2024-03,2024-Q1,369.33000000000004,4,2024-06-01,1.0,3.0,28.0,3.0,2024-05-20,748.0,,,30.0
CUST_00412,Oscar Parker,2022-09-11,SMB,South,Pro,Active,alyssaallen@example.com,1365,2022-09,2022-Q3,6217.43,22,2024-06-01,3.0,3.6666666666666665,103.0,3.0,2024-04-08,790.0,,,20.0
CUST_00413,Valerie Thomas,2022-07-18,SMB,South,Pro,Churned,christopher38@example.com,1420,2022-07,2022-Q3,7534.61,24,2024-06-01,1.0,4.0,79.0,4.0,2024-05-16,752.0,2024-06-13,Support Issues,
CUST_00414,Jacqueline Villegas,2023-05-25,SMB,International,Enterprise,Active,carpenterwilliam@example.net,1109,2023-05,2023-Q2,13912.84,14,2024-06-01,3.0,3.6666666666666665,36.0,1.0,2023-01-31,1223.0,,,20.0
CUST_00415,Angela Bradley,2023-02-20,Enterprise,East,Basic,Active,ibates@example.org,1203,2023-02,2023-Q1,1729.51,17,2024-06-01,4.0,3.6666666666666665,15.0,2.0,2023-03-24,1171.0,,,30.0
CUST_00416,Samuel Howe,2023-02-10,Mid-Market,North,Pro,Active,vhaynes@example.com,1213,2023-02,2023-Q1,5117.94,17,2024-06-01,1.0,3.0,112.0,3.0,2023-08-08,1034.0,,,20.0
CUST_00417,Dillon Jones,2021-10-23,SMB,North,Basic,Active,derekcarrillo@example.org,1688,2021-10,2021-Q4,3254.14,33,2024-06-01,3.0,3.6666666666666665,102.0,3.0,2024-03-06,823.0,,,30.0
CUST_00418,Christopher Owens,2024-02-16,SMB,International,Pro,Active,wmartinez@example.org,842,2024-02,2024-Q1,1505.1,5,2024-06-01,1.0,2.0,82.0,5.0,2024-05-10,758.0,,,35.0
CUST_00419,John Phelps,2021-06-11,Mid-Market,South,Basic,Active,mooregina@example.net,1822,2021-06,2021-Q2,3456.26,37,2024-06-01,2.0,4.0,53.0,5.0,2024-03-03,826.0,,,30.0
CUST_00420,Amanda Huff,2022-01-26,SMB,West,Basic,Churned,eddie35@example.com,1593,2022-01,2022-Q1,2789.89,30,2024-06-01,1.0,3.0,101.0,7.0,2024-04-10,788.0,2024-06-18,Business Closure,
CUST_00421,Megan Green,2021-05-30,Mid-Market,North,Pro,Active,anthonysullivan@example.com,1834,2021-05,2021-Q2,11186.44,38,2024-06-01,1.0,3.0,190.0,4.0,2024-02-17,841.0,,,20.0
CUST_00422,Krista Davis,2023-09-09,SMB,East,Pro,Churned,laradonald@example.org,1002,2023-09,2023-Q3,2994.71,10,2024-06-01,1.0,3.0,185.0,5.0,2024-04-22,776.0,2024-06-20,Business Closure,
CUST_00423,Richard Walker,2022-03-10,SMB,International,Basic,Active,madisonwatson@example.net,1550,2022-03,2022-Q1,2727.84,28,2024-06-01,1.0,4.0,36.0,2.0,2023-08-04,1038.0,,,30.0
CUST_00424,Angela Willis,2023-09-08,SMB,International,Basic,Active,johnsoncaleb@example.net,1003,2023-09,2023-Q3,983.02,10,2024-06-01,2.0,3.5,32.0,3.0,2024-01-27,862.0,,,30.0
CUST_00425,Carl Stein,2022-05-06,SMB,South,Pro,Active,david70@example.org,1493,2022-05,2022-Q2,7094.72,26,2024-06-01,4.0,3.25,126.0,2.0,2024-04-02,796.0,,,20.0
CUST_00426,Jessica Ramsey,2023-01-06,SMB,East,Basic,Active,rjohnson@example.com,1248,2023-01,2023-Q1,1837.88,18,2024-06-01,2.0,4.0,73.0,4.0,2024-05-28,740.0,,,30.0
CUST_00427,Daniel Lopez,2023-08-20,Mid-Market,East,Enterprise,Active,sean20@example.net,1022,2023-08,2023-Q3,10627.31,11,2024-06-01,2.0,3.5,256.0,5.0,2024-05-16,752.0,,,20.0
CUST_00428,Danielle Phillips,2021-04-04,Mid-Market,South,Basic,Active,eandrade@example.org,1890,2021-04,2021-Q2,3892.02,39,2024-06-01,2.0,3.5,33.0,2.0,2024-03-11,818.0,,,30.0
CUST_00429,James Barnes,2024-04-11,Mid-Market,South,Basic,Active,crystalpham@example.org,787,2024-04,2024-Q2,262.41,3,2024-06-01,6.0,3.6666666666666665,51.0,3.0,2024-03-21,808.0,,,45.0
CUST_00430,Rachael Howard DDS,2023-02-17,Mid-Market,South,Basic,Active,kcooper@example.net,1206,2023-02,2023-Q1,1710.31,17,2024-06-01,2.0,3.5,33.0,3.0,2024-03-14,815.0,,,30.0
CUST_00431,Devin Johnson,2022-11-23,Mid-Market,International,Pro,Active,anthonycochran@example.com,1292,2022-11,2022-Q4,5998.12,20,2024-06-01,3.0,4.0,109.0,3.0,2024-04-26,772.0,,,20.0
CUST_00432,William Moreno,2023-10-02,SMB,East,Enterprise,Active,terrigarcia@example.net,979,2023-10,2023-Q4,8717.14,9,2024-06-01,0.0,,154.0,3.0,2024-05-03,765.0,,,20.0
CUST_00433,Joseph Moody,2024-01-25,SMB,North,Basic,Active,gallagherstacie@example.net,864,2024-01,2024-Q1,540.76,6,2024-06-01,4.0,4.0,74.0,4.0,2024-02-24,834.0,,,30.0
CUST_00434,Rebecca Kelly,2021-05-01,SMB,East,Pro,Active,gregorywatkins@example.net,1863,2021-05,2021-Q2,11076.24,38,2024-06-01,3.0,3.6666666666666665,77.0,3.0,2024-05-16,752.0,,,20.0
CUST_00435,Suzanne Johnson,2021-04-10,SMB,West,Basic,Active,stacey92@example.net,1884,2021-04,2021-Q2,3721.03,39,2024-06-01,2.0,3.0,32.0,3.0,2024-05-26,742.0,,,30.0
CUST_00436,Sara Cochran,2021-11-06,Mid-Market,North,Enterprise,Churned,lweaver@example.com,1674,2021-11,2021-Q4,30978.32,32,2024-06-01,1.0,4.0,148.0,3.0,2024-02-28,830.0,2024-06-11,Support Issues,
CUST_00437,Anthony Guzman,2023-09-17,SMB,East,Basic,Active,foxaaron@example.net,994,2023-09,2023-Q3,987.35,10,2024-06-01,1.0,4.0,64.0,2.0,2024-03-09,820.0,,,30.0
CUST_00438,Carlos Love,2021-02-04,Enterprise,South,Pro,Active,brian29@example.net,1949,2021-02,2021-Q1,11775.17,41,2024-06-01,2.0,3.5,176.0,5.0,2024-03-07,822.0,,,20.0
CUST_00439,Patricia Mathis,2023-06-01,Mid-Market,North,Enterprise,Active,susan56@example.net,1102,2023-06,2023-Q2,11497.45,13,2024-06-01,0.0,,110.0,2.0,2023-11-29,921.0,,,20.0
CUST_00440,Eric Taylor,2021-11-01,SMB,North,Basic,Churned,jessicakim@example.net,1679,2021-11,2021-Q4,3284.57,32,2024-06-01,0.0,,40.0,4.0,2023-11-02,948.0,2024-06-25,Support Issues,
CUST_00441,Marie Thompson,2023-03-24,SMB,South,Basic,Churned,jeffrey92@example.com,1171,2023-03,2023-Q1,1504.72,16,2024-06-01,0.0,,68.0,4.0,2024-01-04,885.0,2024-06-03,Competitor,
CUST_00442,Michael Anderson,2022-04-08,SMB,North,Pro,Churned,rushstacy@example.com,1521,2022-04,2022-Q2,7795.29,27,2024-06-01,1.0,3.0,110.0,4.0,2023-12-12,908.0,2024-06-06,Price,
CUST_00443,Patricia Bradley,2021-03-06,SMB,International,Basic,Churned,carriemccall@example.net,1919,2021-03,2021-Q1,3911.13,40,2024-06-01,1.0,3.0,39.0,3.0,2024-05-09,759.0,2024-06-08,Product Gap,
CUST_00444,Keith Zuniga,2021-01-20,Mid-Market,North,Pro,Active,markmiller@example.com,1964,2021-01,2021-Q1,11946.73,42,2024-06-01,2.0,4.0,89.0,3.0,2024-03-20,809.0,,,20.0
CUST_00445,Mrs. Stacey Davis,2022-11-10,Enterprise,East,Enterprise,Active,sean43@example.org,1305,2022-11,2022-Q4,19585.18,20,2024-06-01,1.0,4.0,159.0,3.0,2023-10-14,967.0,,,20.0
CUST_00446,Hayley Buchanan,2021-03-29,SMB,East,Basic,Churned,williamssamuel@example.com,1896,2021-03,2021-Q1,3962.3,40,2024-06-01,1.0,4.0,75.0,4.0,2024-03-05,824.0,2024-06-07,Competitor,
CUST_00447,Stacey Snyder,2022-07-10,SMB,East,Pro,Churned,ybell@example.org,1428,2022-07,2022-Q3,6916.57,24,2024-06-01,0.0,,177.0,5.0,2024-03-10,819.0,2024-06-12,Competitor,
CUST_00448,Rachel Lane,2024-02-29,Enterprise,International,Enterprise,Active,franciscojones@example.org,829,2024-02,2024-Q1,5119.05,5,2024-06-01,4.0,4.0,258.0,4.0,2023-12-26,894.0,,,20.0
CUST_00449,Fernando Lynn,2022-03-01,Mid-Market,North,Enterprise,Active,petersonpamela@example.org,1559,2022-03,2022-Q1,26964.82,28,2024-06-01,2.0,3.5,70.0,2.0,2024-03-19,810.0,,,20.0
CUST_00450,Kimberly Villanueva,2021-06-07,SMB,South,Pro,Churned,morgantricia@example.com,1826,2021-06,2021-Q2,10595.1,37,2024-06-01,1.0,4.0,129.0,4.0,2024-05-22,746.0,2024-06-23,Product Gap,
CUST_00451,Jessica Valdez,2024-01-13,SMB,West,Pro,Active,gmoore@example.com,876,2024-01,2024-Q1,1731.63,6,2024-06-01,6.0,4.0,121.0,4.0,2023-11-07,943.0,,,35.0
CUST_00452,Colton Terry,2021-06-10,SMB,International,Basic,Active,donna43@example.org,1823,2021-06,2021-Q2,3592.95,37,2024-06-01,4.0,3.5,13.0,1.0,2023-07-05,1068.0,,,30.0
CUST_00453,Kenneth Larsen,2021-06-05,SMB,South,Basic,Active,briansmith@example.org,1828,2021-06,2021-Q2,3523.03,37,2024-06-01,6.0,4.0,60.0,4.0,2024-01-01,888.0,,,45.0
CUST_00454,Matthew Greene,2022-10-31,SMB,South,Enterprise,Churned,collinclark@example.net,1315,2022-10,2022-Q4,20563.3,21,2024-06-01,0.0,,272.0,5.0,2024-05-04,764.0,2024-06-30,Competitor,
CUST_00455,Bradley Anthony,2022-12-30,Mid-Market,East,Enterprise,Active,kristen77@example.net,1255,2022-12,2022-Q4,18917.07,19,2024-06-01,2.0,3.5,175.0,4.0,2024-02-24,834.0,,,20.0
CUST_00456,Martin Hughes,2023-02-18,Mid-Market,East,Basic,Churned,nicole52@example.com,1205,2023-02,2023-Q1,1735.3400000000001,17,2024-06-01,1.0,3.0,49.0,3.0,2024-03-27,802.0,2024-06-27,Price,
CUST_00457,Jeremiah Baker,2021-06-18,SMB,West,Enterprise,Churned,anne21@example.org,1815,2021-06,2021-Q2,34992.729999999996,37,2024-06-01,0.0,,197.0,5.0,2024-04-30,768.0,2024-06-12,Support Issues,
CUST_00458,Rhonda Gutierrez,2023-03-09,Mid-Market,North,Enterprise,Active,angelarandall@example.net,1186,2023-03,2023-Q1,15995.14,16,2024-06-01,2.0,4.0,135.0,2.0,2024-02-07,851.0,,,20.0
CUST_00459,Joseph Camacho,2023-01-08,Enterprise,South,Basic,Active,parmstrong@example.com,1246,2023-01,2023-Q1,1679.48,18,2024-06-01,2.0,4.0,60.0,4.0,2024-05-18,750.0,,,30.0
CUST_00460,James Nash,2024-02-15,Enterprise,South,Basic,Active,shawrachel@example.net,843,2024-02,2024-Q1,466.68,5,2024-06-01,2.0,3.5,68.0,2.0,2024-05-17,751.0,,,30.0
CUST_00461,Lisa Martinez,2021-07-10,Mid-Market,South,Basic,Active,kthompson@example.org,1793,2021-07,2021-Q3,3368.41,36,2024-06-01,3.0,3.3333333333333335,40.0,3.0,2023-11-19,931.0,,,30.0
CUST_00462,Beth Henderson,2023-04-28,SMB,North,Enterprise,Active,oharris@example.org,1136,2023-04,2023-Q2,14030.77,15,2024-06-01,3.0,3.6666666666666665,275.0,4.0,2024-05-30,738.0,,,20.0
CUST_00463,Deanna Bartlett,2022-05-13,Enterprise,International,Enterprise,Active,millerangela@example.net,1486,2022-05,2022-Q2,26531.54,26,2024-06-01,1.0,5.0,244.0,6.0,2024-03-09,820.0,,,20.0
CUST_00464,Donald Ellis,2022-09-09,Mid-Market,North,Basic,Active,buchanancindy@example.net,1367,2022-09,2022-Q3,2136.72,22,2024-06-01,5.0,3.6,32.0,2.0,2024-03-05,824.0,,,30.0
CUST_00465,Ashley Hernandez,2022-09-06,Enterprise,South,Basic,Active,buckleyanna@example.org,1370,2022-09,2022-Q3,2189.54,22,2024-06-01,2.0,3.5,61.0,5.0,2024-05-25,743.0,,,30.0
CUST_00466,Sharon Beard,2023-10-13,Enterprise,North,Basic,Active,pbaker@example.com,968,2023-10,2023-Q4,771.62,9,2024-06-01,5.0,3.8,25.0,2.0,2023-12-14,906.0,,,30.0
CUST_00467,Kara Jackson,2023-03-22,Mid-Market,South,Basic,Active,mthomas@example.net,1173,2023-03,2023-Q1,1662.17,16,2024-06-01,8.0,3.5,108.0,4.0,2024-04-27,771.0,,,45.0
CUST_00468,Amanda Preston,2022-11-17,SMB,South,Enterprise,Active,hannah07@example.com,1298,2022-11,2022-Q4,18968.13,20,2024-06-01,5.0,3.8,88.0,2.0,2023-09-08,1003.0,,,20.0
CUST_00469,Alicia Roth,2022-09-08,SMB,East,Pro,Active,larry71@example.org,1368,2022-09,2022-Q3,6528.12,22,2024-06-01,6.0,3.8,45.0,1.0,2024-03-24,805.0,,,35.0
CUST_00470,William Ramos,2023-03-27,SMB,South,Basic,Active,joseph69@example.net,1168,2023-03,2023-Q1,1578.37,16,2024-06-01,2.0,4.5,66.0,3.0,2024-04-01,797.0,,,30.0
CUST_00471,Jeremy Mcintyre,2024-03-25,Mid-Market,East,Pro,Active,wfigueroa@example.net,804,2024-03,2024-Q1,1114.87,4,2024-06-01,4.0,3.5,180.0,5.0,2024-05-28,740.0,,,20.0
CUST_00472,Samantha Robertson,2023-01-18,Mid-Market,West,Basic,Churned,cameronmckinney@example.com,1236,2023-01,2023-Q1,1869.8899999999999,18,2024-06-01,0.0,,98.0,5.0,2024-04-03,795.0,2024-06-12,Price,
CUST_00473,Samuel Suarez,2024-02-01,SMB,East,Pro,Churned,thompsonnancy@example.org,857,2024-02,2024-Q1,1408.81,5,2024-06-01,1.0,,44.0,2.0,2023-10-24,957.0,2024-06-14,Competitor,
CUST_00474,Danielle Bryant,2022-08-20,SMB,North,Enterprise,Active,janet45@example.com,1387,2022-08,2022-Q3,21786.74,23,2024-06-01,4.0,4.0,223.0,4.0,2024-01-18,871.0,,,20.0
CUST_00475,Madison Martinez,2023-10-20,Enterprise,West,Enterprise,Active,allentracy@example.com,961,2023-10,2023-Q4,8292.55,9,2024-06-01,2.0,3.5,245.0,4.0,2024-05-24,744.0,,,20.0
CUST_00476,Seth Matthews,2023-05-17,Mid-Market,North,Basic,Active,max41@example.com,1117,2023-05,2023-Q2,1358.26,14,2024-06-01,2.0,3.5,63.0,4.0,2024-05-18,750.0,,,30.0
CUST_00477,Anthony Nash,2023-04-01,Enterprise,East,Enterprise,Active,mercedesholland@example.net,1163,2023-04,2023-Q2,13965.72,15,2024-06-01,2.0,3.0,236.0,3.0,2024-05-02,766.0,,,20.0
CUST_00478,Matthew Palmer,2021-03-17,SMB,South,Enterprise,Active,wellsdavid@example.org,1908,2021-03,2021-Q1,37562.63,40,2024-06-01,0.0,,179.0,2.0,2024-01-05,884.0,,,20.0
CUST_00479,Alejandra King,2021-06-24,Mid-Market,East,Enterprise,Churned,jennifer46@example.com,1809,2021-06,2021-Q2,35378.99,37,2024-06-01,1.0,3.0,193.0,4.0,2024-05-19,749.0,2024-06-17,Competitor,
CUST_00480,Judy Robinson,2021-04-01,Mid-Market,North,Pro,Active,erica96@example.net,1893,2021-04,2021-Q2,11350.91,39,2024-06-01,4.0,3.25,102.0,4.0,2024-02-12,846.0,,,20.0
CUST_00481,Jorge Bates,2022-11-11,SMB,International,Pro,Active,anna99@example.com,1304,2022-11,2022-Q4,5643.97,20,2024-06-01,0.0,,108.0,5.0,2024-05-04,764.0,,,20.0
CUST_00482,Brian Brown,2023-11-12,Mid-Market,South,Basic,Active,danielle44@example.net,938,2023-11,2023-Q4,772.66,8,2024-06-01,2.0,4.5,55.0,3.0,2024-01-27,862.0,,,30.0
CUST_00483,Stephanie Evans,2023-02-06,SMB,North,Pro,Active,zacharyallen@example.org,1217,2023-02,2023-Q1,5055.11,17,2024-06-01,3.0,3.0,83.0,4.0,2023-11-04,946.0,,,20.0
CUST_00484,Rebekah Greene,2022-12-08,SMB,East,Pro,Active,erin07@example.com,1277,2022-12,2022-Q4,5885.04,19,2024-06-01,1.0,4.0,113.0,4.0,2023-10-08,973.0,,,20.0
CUST_00485,Jason Price,2021-06-25,SMB,International,Basic,Churned,aguilarwanda@example.org,1808,2021-06,2021-Q2,3627.48,37,2024-06-01,0.0,,17.0,1.0,2024-02-15,843.0,2024-06-12,Competitor,
CUST_00486,Micheal Parks,2023-07-22,SMB,South,Basic,Active,qknox@example.com,1051,2023-07,2023-Q3,1163.53,12,2024-06-01,1.0,3.0,29.0,2.0,2024-03-14,815.0,,,30.0
CUST_00487,Sarah Pittman,2023-07-16,SMB,North,Basic,Active,kellyruiz@example.net,1057,2023-07,2023-Q3,1049.15,12,2024-06-01,2.0,3.0,31.0,2.0,2023-09-01,1010.0,,,30.0
CUST_00488,Robert Hines,2022-12-04,Mid-Market,North,Enterprise,Active,staceylam@example.net,1281,2022-12,2022-Q4,19261.52,19,2024-06-01,4.0,3.25,158.0,2.0,2023-07-05,1068.0,,,20.0
CUST_00489,Henry Garner,2022-05-15,SMB,International,Basic,Active,robert55@example.com,1484,2022-05,2022-Q2,2543.16,26,2024-06-01,3.0,3.3333333333333335,24.0,2.0,2024-04-17,781.0,,,30.0
CUST_00490,Julie Wilson,2023-08-05,SMB,South,Basic,Churned,delacruzbrandy@example.net,1037,2023-08,2023-Q3,1073.54,11,2024-06-01,2.0,3.5,58.0,5.0,2024-06-01,736.0,2024-06-20,Price,
CUST_00491,Steve Mason,2023-06-05,Mid-Market,East,Basic,Active,amoreno@example.org,1098,2023-06,2023-Q2,1233.45,13,2024-06-01,3.0,2.6666666666666665,42.0,3.0,2024-02-07,851.0,,,45.0
CUST_00492,Brittany Gay,2023-05-30,SMB,South,Enterprise,Active,robert97@example.org,1104,2023-05,2023-Q2,13988.18,14,2024-06-01,0.0,,225.0,4.0,2024-01-21,868.0,,,20.0
CUST_00493,Mike Maxwell,2021-05-09,SMB,West,Basic,Active,lcook@example.com,1855,2021-05,2021-Q2,3611.7599999999998,38,2024-06-01,1.0,4.0,88.0,6.0,2024-04-05,793.0,,,30.0
CUST_00494,Abigail Hill,2022-02-08,SMB,South,Pro,Active,barbaramoore@example.org,1580,2022-02,2022-Q1,8730.34,29,2024-06-01,4.0,3.0,51.0,2.0,2023-08-21,1021.0,,,20.0
CUST_00495,Jeffrey Jordan,2022-10-04,Mid-Market,East,Enterprise,Active,ysanford@example.org,1342,2022-10,2022-Q4,19746.08,21,2024-06-01,3.0,4.0,204.0,4.0,2023-08-03,1039.0,,,20.0
CUST_00496,Curtis Watson,2023-07-27,SMB,South,Pro,Active,mcclainkatherine@example.net,1046,2023-07,2023-Q3,3473.83,12,2024-06-01,3.0,3.3333333333333335,85.0,4.0,2024-05-27,741.0,,,20.0
CUST_00497,Michael Sims,2024-04-23,SMB,South,Pro,Churned,jeremywiley@example.com,775,2024-04,2024-Q2,755.22,3,2024-06-01,0.0,,82.0,4.0,2023-12-30,890.0,2024-06-15,Support Issues,
CUST_00498,James Chapman,2022-01-10,Enterprise,South,Basic,Active,cameronwilliams@example.com,1609,2022-01,2022-Q1,2773.85,30,2024-06-01,2.0,4.5,67.0,3.0,2024-04-29,769.0,,,30.0
CUST_00499,Joseph Warren,2024-03-23,Enterprise,East,Basic,Active,ibarron@example.com,806,2024-03,2024-Q1,391.08,4,2024-06-01,4.0,3.6666666666666665,65.0,4.0,2024-05-12,756.0,,,30.0
CUST_00500,Katherine Christensen MD,2021-12-21,Mid-Market,West,Pro,Active,osmith@example.net,1629,2021-12,2021-Q4,8712.67,31,2024-06-01,2.0,3.5,176.0,5.0,2024-04-25,773.0,,,20.0
CUST_00501,Mrs. Alison Wagner,2023-07-13,SMB,South,Basic,Active,richardsondebra@example.org,1060,2023-07,2023-Q3,1195.76,12,2024-06-01,0.0,,21.0,2.0,2023-10-18,963.0,,,30.0
CUST_00502,Martin Wise,2022-02-04,SMB,East,Enterprise,Active,wheelerbrandon@example.org,1584,2022-02,2022-Q1,27952.7,29,2024-06-01,1.0,4.0,275.0,4.0,2024-03-09,820.0,,,20.0
CUST_00503,Alicia Norris,2023-10-05,SMB,East,Pro,Active,hwallace@example.net,976,2023-10,2023-Q4,2929.5,9,2024-06-01,0.0,,39.0,2.0,2024-02-18,840.0,,,20.0
CUST_00504,Michael Harris,2021-03-05,SMB,North,Pro,Active,turnerdorothy@example.net,1920,2021-03,2021-Q1,11119.48,40,2024-06-01,3.0,4.333333333333333,150.0,3.0,2024-03-16,813.0,,,20.0
CUST_00505,Lisa Haynes,2022-08-15,Mid-Market,North,Basic,Churned,grivas@example.net,1392,2022-08,2022-Q3,2151.69,23,2024-06-01,1.0,4.0,48.0,4.0,2024-02-04,854.0,2024-06-11,Price,
CUST_00506,Autumn Wilson,2024-01-31,SMB,West,Pro,Active,jimenezchelsea@example.com,858,2024-01,2024-Q1,1856.24,6,2024-06-01,1.0,3.0,109.0,3.0,2023-11-14,936.0,,,20.0
CUST_00507,Valerie Howard,2023-01-22,SMB,East,Basic,Active,cphillips@example.net,1232,2023-01,2023-Q1,1736.6,18,2024-06-01,4.0,4.0,25.0,3.0,2023-03-07,1188.0,,,30.0
